"ID","word","tagType","sentencenumber"
"14956","//t.co/dwAqQEqacv","Other","66"
"14958","Ayyıldız Kolye","Product","67"
"14960","şarkımız","Other","67"
"14961","diyorki","Other","67"
"14964","en","Other","67"
"14965","hüzünlü","Other","67"
"14966","aşk","Other","67"
"14967","bir","Other","67"
"14968","şehidin","Other","67"
"14969","aşkıdır","Other","67"
"14973","https","Other","67"
"14974","//t.co/dwAqQEqacv","Other","67"
"14976","RT","Other","68"
"14977","@ahmetsafak_tc","Person","68"
"14979","Ayyıldız Kolye","Product","68"
"14981","klibini","Other","68"
"14982","Adana'da","Location","68"
"14983","çektik.Klibe","Other","68"
"14984","emek","Other","68"
"14985","veren","Other","68"
"14986","herkese","Other","68"
"14987","çok","Other","68"
"14988","teşekkür","Other","68"
"14989","ediyorum.","Other","68"
"14990","https","Other","68"
"14991","//t.co/xkCxbBCH97","Other","68"
"14993","RT","Other","69"
"14994","@ahmetsafak_tc","Person","69"
"14998","Bu","Other","69"
"14999","dünya","Other","69"
"15000","çok","Other","69"
"15001","aşklar","Other","69"
"15002","gördü","Other","69"
"15003","ama","Other","69"
"15004","en","Other","69"
"15005","hüzünlü","Other","69"
"15006","aşk","Other","69"
"15007","bir","Other","69"
"15008","şehidin","Other","69"
"15009","aşkıdır\","Other","69"
"15010","Ayyıldız Kolye","Product","69"
"15012","şarkımız","Other","69"
"15013","bu","Other","69"
"15014","anlayışla","Other","69"
"15015","bestelendi","Other","69"
"15017","Ayyıldız Kolye","Product","70"
"15019","klibini","Other","70"
"15020","Adana'da","Location","70"
"15021","çektik.Klibe","Other","70"
"15022","emek","Other","70"
"15023","veren","Other","70"
"15024","herkese","Other","70"
"15025","çok","Other","70"
"15026","teşekkür","Other","70"
"15027","ediyorum.","Other","70"
"15028","https","Other","70"
"15029","//t.co/xkCxbBCH97","Other","70"
"15033","Bu","Other","71"
"15034","dünya","Other","71"
"15035","çok","Other","71"
"15036","aşklar","Other","71"
"15037","gördü","Other","71"
"15038","ama","Other","71"
"15039","en","Other","71"
"15040","hüzünlü","Other","71"
"15041","aşk","Other","71"
"15042","bir","Other","71"
"15043","şehidin","Other","71"
"15044","aşkıdır\","Other","71"
"15045","Ayyıldız Kolye","Product","71"
"15047","şarkımız","Other","71"
"15048","bu","Other","71"
"15049","anlayışla","Other","71"
"15050","bestelendi","Other","71"
"15051","https","Other","71"
"15052","//t.co/tutyhxqTXJ","Other","71"
"15054","RT","Other","72"
"15055","@kusenakitap","Organization","72"
"15057","Ahmet Şafak'ın","Person","72"
"15059","yeni","Other","72"
"15060","polisiye","Other","72"
"15061","romanı","Other","72"
"15062","KURT KAPANI","Product","72"
"15064","Kod","Other","72"
"15065","Adı","Other","72"
"15066","??arkıcı'yı","Other","72"
"15067","ve","Other","72"
"15068","tüm","Other","72"
"15069","kitapçılarda","Other","72"
"15070","bulabilirsiniz.","Other","72"
"15071","https","Other","72"
"15072","//t…","Other","72"
"15074","RT","Other","73"
"15075","@hkacrp","Person","73"
"15077","Hemen","Other","73"
"15078","bugün","Other","73"
"15079","çocuk","Other","73"
"15080","ve","Other","73"
"15081","kadınları","Other","73"
"15082","almazsak","Other","73"
"15083","Halepli","Other","73"
"15084","Türkleri","Other","73"
"15085","tarih","Other","73"
"15086","sayfalarında","Other","73"
"15087","görebileceğiz","Other","73"
"15088","ancak!","Other","73"
"15089","#HalepeKoridorAçılsın","Other","73"
"15090","#Halepte","Location","73"
"15092","Bölünmez","Other","74"
"15093","bütünlüğümüze","Other","74"
"15094","kastedemeyecekler.??ehitlerimize","Other","74"
"15095","Allahtan","Other","74"
"15096","rahmet","Other","74"
"15097","diliyorum.Milletimizin","Other","74"
"15098","başı","Other","74"
"15099","sağolsun.Devletimiz","Other","74"
"15100","varolsun","Other","74"
"15102","RT","Other","75"
"15103","@kusenakitap","Organization","75"
"15105","Ahmet Şafak","Person","75"
"15107","İmza Günü","Organization","75"
"15108","10-11 Aralık","Date","75"
"15110","Cumartesi-Pazar","Date","75"
"15111","Osmaniye Kitap Fuarı","Location","75"
"15114","/","Other","75"
"15115","Aygan Yayınları Standı","Organization","75"
"15118","https","Other","75"
"15119","//t.co/6uxFASlEow","Other","75"
"15121","RT","Other","76"
"15122","@ahmetsafak_tc","Person","76"
"15124","Yarın","Date","76"
"15125","inşAllah","Other","76"
"15126","Osmaniye Kitap Fuarında","Location","76"
"15129","kitapseverlerle","Other","76"
"15130","olacağım","Other","76"
"15131","Saat 12'den","Date","76"
"15132","sonra","Other","76"
"15133","Aygan Yayınları","Organization","76"
"15136","standına","Other","76"
"15137","herkesi","Other","76"
"15138","bekl…","Other","76"
"15140","Yarın","Date","77"
"15141","inşAllah","Other","77"
"15142","Osmaniye Kitap Fuarında","Location","77"
"15145","kitapseverlerle","Other","77"
"15146","olacağım.","Other","77"
"15147","Saat 12'den","Date","77"
"15148","sonra","Other","77"
"15149","Aygan Yayınları","Organization","77"
"15152","standına","Other","77"
"15153","herkesi…","Other","77"
"15154","https","Other","77"
"15155","//t.co/SVxmoosT4F","Other","77"
"15157","RT","Other","78"
"15158","@muharrembeydil2","Person","78"
"15160","@ahmetsafak_tc","Person","78"
"15161","https","Other","78"
"15162","//t.co/GnkdDm24ny","Other","78"
"15164","Fenerbahçem","Organization","79"
"15165","Hollanda","Location","79"
"15166","da","Other","79"
"15167","destan","Other","79"
"15168","yazıyor.","Other","79"
"15170","RT","Other","80"
"15171","@kusenakitap","Organization","80"
"15173","AHMET ŞAFAK","Person","80"
"15175","İMZA GÜNÜ","Other","80"
"15176","10-11 Aralık","Date","80"
"15178","Osmaniye Kitap Fuarı","Location","80"
"15180","Aygan Yayın Standı","Organization","80"
"15183","#imzagünü","Other","80"
"15184","#ahmetsafak","Person","80"
"15185","#osmaniye","Location","80"
"15186","#kitap","Other","80"
"15187","#kusenay","Organization","80"
"15189","RT","Other","81"
"15190","@kusenakitap","Organization","81"
"15192","Volkan Sönmez","Person","81"
"15194","İmza Günü","Other","81"
"15195","11 Aralık","Date","81"
"15197","Osmaniye Kitap Fuarı","Location","81"
"15199","Aygan Yayın Standı","Organization","81"
"15202","#volkansonmez","Person","81"
"15203","#kitap","Other","81"
"15204","#ahmetsafak","Person","81"
"15205","#kusenayayin","Organization","81"
"15206","#i…","Other","81"
"15208","RT","Other","82"
"15209","@kusenakitap","Organization","82"
"15211","Değerli","Other","82"
"15212","okurumuz","Other","82"
"15213","İhsan Basaran'ın","Person","82"
"15215","kitapları","Other","82"
"15216","imzalanıyor.","Other","82"
"15217","Keyifli","Other","82"
"15218","okumalar","Other","82"
"15219","dileriz.","Other","82"
"15220","https","Other","82"
"15221","//t.co/NQ3bAkaYIw","Other","82"
"15223","RT","Other","83"
"15224","@kusenakitap","Organization","83"
"15226","AHMET ŞAFAK","Person","83"
"15228","İMZA","Other","83"
"15229","GÜNÜ","Other","83"
"15230","10-11 Aralık","Date","83"
"15232","Osmaniye Kitap Fuarı","Location","83"
"15234","Aygan Yayınları","Location","83"
"15236","Standı","Other","83"
"15237","https","Other","83"
"15238","//t.co/aGHnDsRaJR","Other","83"
"15240","RT","Other","84"
"15241","@kusenakitap","Organization","84"
"15243","VOLKAN SÖNMEZ","Person","84"
"15245","İMZA GÜNÜ","Other","84"
"15246","11 Aralık","Date","84"
"15248","Osmaniye Kitap Fuarı","Location","84"
"15250","Aygan Yayınları","Location","84"
"15252","Standı","Other","84"
"15253","https","Other","84"
"15254","//t.co/XmwpQ3UuQ5","Other","84"
"15256","RT","Other","85"
"15257","@ahmetsafak_tc","Person","85"
"15259","İnşAllah","Other","85"
"15260","10-11 Aralık'ta","Date","85"
"15262","Osmaniye Kitap Fuarı'nda","Location","85"
"15265","imza","Other","85"
"15266","günü","Other","85"
"15267","yapacağız.Sevenlerimi","Other","85"
"15268","Aygan Yayıncılık","Organization","85"
"15270","standı…","Other","85"
"15272","RT","Other","86"
"15273","@akyurek19","Person","86"
"15275","Osmaniye Belediyesi","Organization","86"
"15277","1.Kitap Fuarına","Organization","86"
"15279","Ahmet Şafak","Person","86"
"15281","İmza","Other","86"
"15282","&amp;","Other","86"
"15283","Söyleşi","Other","86"
"15284","@ahmetsafak_tc","Person","86"
"15285","https","Other","86"
"15286","//t.co/3eRSgkWdlG","Other","86"
"15288","İnşAllah","Other","87"
"15289","10-11 Aralık'ta","Date","87"
"15291","Osmaniye Kitap Fuarı'nda","Location","87"
"15294","imza","Other","87"
"15295","günü","Other","87"
"15296","yapacağız.Sevenlerimi","Other","87"
"15297","Aygan Yayıncılık","Organization","87"
"15299","s…","Other","87"
"15300","https","Other","87"
"15301","//t.co/LllKvC7QeY","Other","87"
"15303","https","Other","88"
"15304","//t.co/gBxub652eA\nBir","Other","88"
"15305","Allaha","Other","88"
"15306","başım","Other","88"
"15307","eğmişim\n..\nBenim","Other","88"
"15308","yolum...","Other","88"
"15310","Sanatçı","Other","89"
"15311","Volkan Sönmez'le","Person","89"
"15313","kitabı","Other","89"
"15315","Fırsatçı\","Other","89"
"15317","hakkında","Other","89"
"15318","mini","Other","89"
"15319","söyleşi.İzleyin..","Other","89"
"15320","https","Other","89"
"15321","//t.co/uKkAyPj6Lf","Other","89"
"15323","BengüTürk tv","Organization","90"
"15325","de","Other","90"
"15326","Ülkü Sincar'ı","Person","90"
"15328","izliyorum.Keyifle","Other","90"
"15329","dikkatle","Other","90"
"15330","..","Other","90"
"15331","https","Other","90"
"15332","//t.co/3dkkeuf6f2","Other","90"
"15334","RT","Other","91"
"15335","@kusenakitap","Organization","91"
"15337","FIRSATÇI\nSanatçı-Yazar","Other","91"
"15338","Volkan Sönmez'den","Person","91"
"15340","harika","Other","91"
"15341","bir","Other","91"
"15342","roman","Other","91"
"15343","D&R","Organization","91"
"15344","Mağazaları","Other","91"
"15345","//t.co/Mxmrglcc5W","Other","91"
"15346","ve","Other","91"
"15347","tüm","Other","91"
"15348","kitapçılarda…","Other","91"
"15350","Mesut Mercan'ı","Person","92"
"15352","yıllar","Other","92"
"15353","sonra","Other","92"
"15354","TRT","Organization","92"
"15355","ana","Other","92"
"15356","haber","Other","92"
"15357","ekranında","Other","92"
"15358","görmek","Other","92"
"15360","çok","Other","92"
"15361","güzeldi.Bu","Other","92"
"15362","vefalı","Other","92"
"15363","hareketten","Other","92"
"15364","dolayı","Other","92"
"15365","TRT ","Organization","92"
"15366","Genel","Other","92"
"15367","Müdürü","Other","92"
"15368","Şenol Göka'yı","Person","92"
"15370","kutlarım","Other","92"
"15372","RT","Other","93"
"15373","@milliyetciezgi","Person","93"
"15375","Olsun","Other","93"
"15376","@ahmetsafak_tc","Person","93"
"15377","\n\n","Other","93"
"15378","#EskişehirsporYokOlmasın","Other","93"
"15379","https","Other","93"
"15380","//t.co/6D3jU6Cn9G","Other","93"
"15393","RT","Other","95"
"15394","@kusenakitap","Organization","95"
"15396","Bu","Other","95"
"15398","Fırsatçı\","Other","95"
"15399","yı","Other","95"
"15400","kaçırmayın","Other","95"
"15401","hemen","Other","95"
"15402","okuyun.","Other","95"
"15403","Tüm","Other","95"
"15404","D&R'larda","Organization","95"
"15405","ve","Other","95"
"15406","https","Other","95"
"15407","//t.co/Mxmrglcc5W'da.Yayınevi","Other","95"
"15408","Sipariş","Other","95"
"15409","05338176214","Other","95"
"15410","https","Other","95"
"15411","/…","Other","95"
"15413","RT","Other","96"
"15414","@ahmetsafak_tc","Person","96"
"15416","Garip","Other","96"
"15417","ama","Other","96"
"15418","gerçek..Kültür","Other","96"
"15419","ve","Other","96"
"15420","sanatı","Other","96"
"15421","bilmek","Other","96"
"15422","istemiyoruz.Bizi","Other","96"
"15423","eğlendirsin","Other","96"
"15424","yeter","Other","96"
"15425","diyoruz.İdealistlerimiz","Other","96"
"15426","de","Other","96"
"15427","bu","Other","96"
"15428","rüzgarın","Other","96"
"15429","etki…","Other","96"
"15431","Garip","Other","97"
"15432","ama","Other","97"
"15433","gerçek..Kültür","Other","97"
"15434","ve","Other","97"
"15435","sanatı","Other","97"
"15436","bilmek","Other","97"
"15437","istemiyoruz.Bizi","Other","97"
"15438","eğlendirsin","Other","97"
"15439","yeter","Other","97"
"15440","diyoruz.İdealistlerimiz","Other","97"
"15441","de","Other","97"
"15442","bu","Other","97"
"15443","rüzgarın…","Other","97"
"15444","https","Other","97"
"15445","//t.co/u25UQKIz5T","Other","97"
"15447","Kitap","Other","98"
"15448","üzerine","Other","98"
"15449","tv","Other","98"
"15450","programları","Other","98"
"15451","yapıyorlar.Kitapları","Other","98"
"15452","konuşuyorlar.Gıpta","Other","98"
"15453","ediyorum.Kitapla","Other","98"
"15454","ne","Other","98"
"15455","az","Other","98"
"15456","ilgileniyoruz.Yazık","Other","98"
"15458","@tlinimek1","Person","99"
"15459","Budur","Other","99"
"15460","Tülin","Person","99"
"15462",")","Other","99"
"15464","RT","Other","100"
"15465","@ahmetsafak_tc","Person","100"
"15467","Yıllarca","Other","100"
"15468","haykırdık","Other","100"
"15469","yine","Other","100"
"15470","haykırıyorum..\nYaşasın","Other","100"
"15471","Türk lirası","Money","100"
"15475","RT","Other","101"
"15476","@ahmetsafak_tc","Person","101"
"15478","11","Other","101"
"15479","Kitap","Other","101"
"15480","yazdım.13.Albüm","Other","101"
"15481","çıkmak","Other","101"
"15482","üzere.Dizi","Other","101"
"15483","filmler","Other","101"
"15484","programları","Other","101"
"15485","yaptım.Ödüllü","Other","101"
"15486","sanatçıyım.\","Other","101"
"15487","Marka","Other","101"
"15488","değerin","Other","101"
"15489","yok\","Other","101"
"15490","diyorlar.M…","Other","101"
"15492","RT","Other","102"
"15493","@DonduColak","Person","102"
"15495","@ahmetsafak_tc","Person","102"
"15496","her","Other","102"
"15497","kitabını","Other","102"
"15498","satır","Other","102"
"15499","satır","Other","102"
"15501","kalın","Other","102"
"15503","çizgilerle","Other","102"
"15504","okuduğum","Other","102"
"15505","yazar","Other","102"
"15507","albümlerini","Other","102"
"15508","aldığım","Other","102"
"15509","tek","Other","102"
"15511","sanatçı.","Other","102"
"15512","Marka","Other","102"
"15513","daha","Other","102"
"15514","ne…","Other","102"
"15516","Yıllarca","Other","103"
"15517","haykırdık","Other","103"
"15518","yine","Other","103"
"15519","haykırıyorum..\nYaşasın","Other","103"
"15520","Türk","Money","103"
"15521","lirası","Money","103"
"15524","@ylnzkurt85","Person","104"
"15525","Budur","Other","104"
"15526","Hamit","Person","104"
"15529","RT","Other","105"
"15530","@ahmetsafak_tc","Person","105"
"15532","Marka","Other","105"
"15533","değeri","Other","105"
"15534","herhalde","Other","105"
"15535","şu","Other","105"
"15536","olmalı","Other","105"
"15537","bir","Other","105"
"15538","ürün","Other","105"
"15539","alıp","Other","105"
"15540","tv","Other","105"
"15541","de","Other","105"
"15542","reklam","Other","105"
"15543","programına","Other","105"
"15544","çıksam","Other","105"
"15545","kimse","Other","105"
"15546","o","Other","105"
"15547","ürünü","Other","105"
"15548","benim","Other","105"
"15549","hatrıma","Other","105"
"15550","satın","Other","105"
"15551","alm…","Other","105"
"15553","Marka","Other","106"
"15554","değeri","Other","106"
"15555","herhalde","Other","106"
"15556","şu","Other","106"
"15557","olmalı","Other","106"
"15558","bir","Other","106"
"15559","ürün","Other","106"
"15560","alıp","Other","106"
"15561","tv","Other","106"
"15562","de","Other","106"
"15563","reklam","Other","106"
"15564","programına","Other","106"
"15565","çıksam","Other","106"
"15566","kimse","Other","106"
"15567","o","Other","106"
"15568","ürünü","Other","106"
"15569","benim","Other","106"
"15570","hatrıma","Other","106"
"15571","satın","Other","106"
"15572","almaz.Doğru","Other","106"
"15573","mu","Other","106"
"15576",")))))","Other","106"
"15578","11","Other","107"
"15579","Kitap","Other","107"
"15580","yazdım.13.Albüm","Other","107"
"15581","çıkmak","Other","107"
"15582","üzere.Dizi","Other","107"
"15583","filmler","Other","107"
"15584","programları","Other","107"
"15585","yaptım.Ödüllü","Other","107"
"15586","sanatçıyım.\","Other","107"
"15587","Marka","Other","107"
"15588","değerin","Other","107"
"15589","yok\","Other","107"
"15590","diyorlar.Marka","Other","107"
"15591","değeri","Other","107"
"15592","ne","Other","107"
"15593","olaki","Other","107"
"15595","@volkan_sonmez","Person","108"
"15597",")","Other","108"
"15599","RT","Other","109"
"15600","@kusenakitap","Organization","109"
"15602","Fırsatçı","Other","109"
"15603","2.","Other","109"
